when,date,block,demand,forecast
2021-03-17T21:00:00,2021-03-17,night,80,82.85058230562865
2021-03-18T09:00:00,2021-03-18,morning,27,23.953322412037
2021-03-18T13:00:00,2021-03-18,midday,124,144.50688988786086
2021-03-18T17:00:00,2021-03-18,evening,267,240.2549418539028
2021-03-18T21:00:00,2021-03-18,night,62,71.31891315530603
2021-03-19T09:00:00,2021-03-19,morning,24,24.023398932828155
2021-03-19T13:00:00,2021-03-19,midday,133,144.08530465651307
2021-03-19T17:00:00,2021-03-19,evening,253,237.58163237627429
2021-03-19T21:00:00,2021-03-19,night,73,71.30249413568662
2021-03-20T09:00:00,2021-03-20,morning,33,27.86686953366423
2021-03-20T13:00:00,2021-03-20,midday,156,166.58526947456053
2021-03-20T17:00:00,2021-03-20,evening,271,274.6878732449702
2021-03-20T21:00:00,2021-03-20,night,91,82.85499141357711
2021-03-21T09:00:00,2021-03-21,morning,32,32.59934400530122
2021-03-21T13:00:00,2021-03-21,midday,193,195.13776839857897
2021-03-21T17:00:00,2021-03-21,evening,366,323.7665869538505
2021-03-21T21:00:00,2021-03-21,night,107,97.31864183256741
2021-03-22T09:00:00,2021-03-22,morning,30,34.6670329876124
2021-03-22T13:00:00,2021-03-22,midday,257,208.31654631934498
2021-03-22T17:00:00,2021-03-22,evening,331,347.99557838739565
2021-03-22T21:00:00,2021-03-22,night,109,103.84371585568901
2021-03-23T09:00:00,2021-03-23,morning,31,32.52282197989409
2021-03-23T13:00:00,2021-03-23,midday,205,196.27250052382104
2021-03-23T17:00:00,2021-03-23,evening,338,329.26536972639923
2021-03-23T21:00:00,2021-03-23,night,101,97.55857584241747
2021-03-24T09:00:00,2021-03-24,morning,29,27.791278242691213
2021-03-24T13:00:00,2021-03-24,midday,185,168.1502402478801
2021-03-24T17:00:00,2021-03-24,evening,229,281.8159774565848
2021-03-24T21:00:00,2021-03-24,night,86,83.23810914528624
2021-03-25T09:00:00,2021-03-25,morning,22,24.045316631910506
2021-03-25T13:00:00,2021-03-25,midday,142,145.20199360523375
2021-03-25T17:00:00,2021-03-25,evening,270,241.5138602480201
2021-03-25T21:00:00,2021-03-25,night,74,71.70813108068236
2021-03-26T09:00:00,2021-03-26,morning,22,24.115719944886955
2021-03-26T13:00:00,2021-03-26,midday,166,144.78423043505825
2021-03-26T17:00:00,2021-03-26,evening,256,238.84371468114776
2021-03-26T21:00:00,2021-03-26,night,69,71.6933156793862
2021-03-27T09:00:00,2021-03-27,morning,32,27.959499833784665
2021-03-27T13:00:00,2021-03-27,midday,185,167.28787047579092
2021-03-27T17:00:00,2021-03-27,evening,324,275.95284750858065
2021-03-27T21:00:00,2021-03-27,night,77,83.24732863499501
2021-03-28T09:00:00,2021-03-28,morning,34,32.692265996721524
2021-03-28T13:00:00,2021-03-28,midday,195,195.84389669079107
2021-03-28T17:00:00,2021-03-28,evening,303,325.0341803587969
2021-03-28T21:00:00,2021-03-28,night,88,97.71240634408683
2021-03-29T09:00:00,2021-03-29,morning,35,34.76022898613583
2021-03-29T13:00:00,2021-03-29,midday,207,209.02605292132006
2021-03-29T17:00:00,2021-03-29,evening,318,349.2655173307896
2021-03-29T21:00:00,2021-03-29,night,98,104.23881884860718
2021-03-30T09:00:00,2021-03-30,morning,34,32.61627421916663
2021-03-30T13:00:00,2021-03-30,midday,202,196.9852354491468
2021-03-30T17:00:00,2021-03-30,evening,308,330.5373799016889
2021-03-30T21:00:00,2021-03-30,night,100,97.95492811350003
2021-03-31T09:00:00,2021-03-31,morning,29,27.8849688794478
2021-03-31T13:00:00,2021-03-31,midday,172,168.866052549216
2021-03-31T17:00:00,2021-03-31,evening,250,283.08978393435245
2021-03-31T21:00:00,2021-03-31,night,99,83.63562112307179
2021-04-01T09:00:00,2021-04-01,morning,28,24.13922775127794
2021-04-01T13:00:00,2021-04-01,midday,138,145.92073141907403
2021-04-01T17:00:00,2021-04-01,evening,196,242.7891875574881
2021-04-01T21:00:00,2021-04-01,night,90,72.10671285205188
2021-04-02T09:00:00,2021-04-02,morning,20,24.209833565698222
2021-04-02T13:00:00,2021-04-02,midday,152,145.50574102670606
2021-04-02T17:00:00,2021-04-02,evening,209,240.12028689173331
2021-04-02T21:00:00,2021-04-02,night,87,72.09287701619995
2021-04-03T09:00:00,2021-04-03,morning,25,28.053797913913392
2021-04-03T13:00:00,2021-04-03,midday,161,168.0120002845923
2021-04-03T17:00:00,2021-04-03,evening,227,277.23038831160585
2021-04-03T21:00:00,2021-04-03,night,80,83.64777902082861
2021-04-04T09:00:00,2021-04-04,morning,34,32.78673043843397
2021-04-04T13:00:00,2021-04-04,midday,204,196.5704913756108
2021-04-04T17:00:00,2021-04-04,evening,347,326.31241314918384
2021-04-04T21:00:00,2021-04-04,night,101,98.1136550010152
2021-04-05T09:00:00,2021-04-05,morning,34,34.85484164145756
2021-04-05T13:00:00,2021-04-05,midday,230,209.7549574062368
2021-04-05T17:00:00,2021-04-05,evening,318,350.5441652890729
2021-04-05T21:00:00,2021-04-05,night,97,104.64077476413405
2021-04-06T09:00:00,2021-04-06,morning,37,32.71101689528608
2021-04-06T13:00:00,2021-04-06,midday,213,197.7162939695064
2021-04-06T17:00:00,2021-04-06,evening,396,331.81616607613137
2021-04-06T21:00:00,2021-04-06,night,111,98.35750006756778
2021-04-07T09:00:00,2021-04-07,morning,25,27.97982334407937
2021-04-07T13:00:00,2021-04-07,midday,175,169.59910869754546
2021-04-07T17:00:00,2021-04-07,evening,274,284.368431322513
2021-04-07T21:00:00,2021-04-07,night,88,84.03871771495946
2021-04-08T09:00:00,2021-04-08,morning,22,24.23417573809559
2021-04-08T13:00:00,2021-04-08,midday,155,146.65562819156125
2021-04-08T17:00:00,2021-04-08,evening,216,244.0674191885555
2021-04-08T21:00:00,2021-04-08,night,74,72.51024252754964
2021-04-09T09:00:00,2021-04-09,morning,27,24.304856779748516
2021-04-09T13:00:00,2021-04-09,midday,120,146.24232086966018
2021-04-09T17:00:00,2021-04-09,evening,226,241.39782590844644
2021-04-09T21:00:00,2021-04-09,night,61,72.49674809470794
2021-04-10T09:00:00,2021-04-10,morning,29,28.148878037042767
2021-04-10T13:00:00,2021-04-10,midday,162,168.75010514110448
2021-04-10T17:00:00,2021-04-10,evening,278,278.5069580522495
2021-04-10T21:00:00,2021-04-10,night,103,84.05189972252623
2021-04-11T09:00:00,2021-04-11,morning,31,32.881849134722344
2021-04-11T13:00:00,2021-04-11,midday,180,197.30996273235942
2021-04-11T17:00:00,2021-04-11,evening,328,327.5877372293816
2021-04-11T21:00:00,2021-04-11,night,99,98.5179334740171
2021-04-12T09:00:00,2021-04-12,morning,34,34.94998056266109
2021-04-12T13:00:00,2021-04-12,midday,193,210.495636340453
2021-04-12T17:00:00,2021-04-12,evening,369,351.81796768380644
2021-04-12T21:00:00,2021-04-12,night,108,105.04511911175801
2021-04-13T09:00:00,2021-04-13,morning,32,32.806157686278375
2021-04-13T13:00:00,2021-04-13,midday,185,198.4580211960278
2021-04-13T17:00:00,2021-04-13,evening,305,333.0881712013382
2021-04-13T21:00:00,2021-04-13,night,107,98.76181837552318
2021-04-14T09:00:00,2021-04-14,morning,29,28.074947648294923
2021-04-14T13:00:00,2021-04-14,midday,167,170.34172461597822
2021-04-14T17:00:00,2021-04-14,evening,292,285.63836411667324
2021-04-14T21:00:00,2021-04-14,night,84,84.44291807857621
2021-04-15T09:00:00,2021-04-15,morning,24,24.329265202978625
2021-04-15T13:00:00,2021-04-15,midday,151,147.3989729335674
2021-04-15T17:00:00,2021-04-15,evening,274,245.33500519417106
2021-04-15T21:00:00,2021-04-15,night,69,72.9142330790171
2021-04-16T09:00:00,2021-04-16,morning,23,24.399893062196654
2021-04-16T13:00:00,2021-04-16,midday,138,146.98623434629837
2021-04-16T17:00:00,2021-04-16,evening,233,242.66279135328898
2021-04-16T21:00:00,2021-04-16,night,76,72.90043703028911
2021-04-17T09:00:00,2021-04-17,morning,29,28.243842808850324
2021-04-17T13:00:00,2021-04-17,midday,156,169.49442709025038
2021-04-17T17:00:00,2021-04-17,evening,300,279.7690299303115
2021-04-17T21:00:00,2021-04-17,night,96,84.45519532972487
2021-04-18T09:00:00,2021-04-18,morning,33,32.97672408801874
2021-04-18T13:00:00,2021-04-18,midday,172,198.05453276617823
2021-04-18T17:00:00,2021-04-18,evening,332,328.8466433821732
2021-04-18T21:00:00,2021-04-18,night,90,98.92074415888551
2021-04-19T09:00:00,2021-04-19,morning,34,35.04474741533185
2021-04-19T13:00:00,2021-04-19,midday,193,211.24029399283208
2021-04-19T17:00:00,2021-04-19,evening,342,353.0734368801422
2021-04-19T21:00:00,2021-04-19,night,111,105.44735342579868
2021-04-20T09:00:00,2021-04-20,morning,33,32.90079818739744
2021-04-20T13:00:00,2021-04-20,midday,178,199.20260597015536
2021-04-20T17:00:00,2021-04-20,evening,363,334.33993321816763
2021-04-20T21:00:00,2021-04-20,night,96,99.16338504293714
2021-04-21T09:00:00,2021-04-21,morning,30,28.169443583547903
2021-04-21T13:00:00,2021-04-21,midday,203,171.0860760319313
2021-04-21T17:00:00,2021-04-21,evening,240,286.8861498191061
2021-04-21T21:00:00,2021-04-21,night,82,84.84372602331014
2021-04-22T09:00:00,2021-04-22,morning,22,24.423598400053464
2021-04-22T13:00:00,2021-04-22,midday,159,148.14293057575745
2021-04-22T17:00:00,2021-04-22,evening,216,246.57854661498936
2021-04-22T21:00:00,2021-04-22,night,73,73.31419145169507
2021-04-23T09:00:00,2021-04-23,morning,28,24.49404539617822
2021-04-23T13:00:00,2021-04-23,midday,146,147.72963791100105
2021-04-23T17:00:00,2021-04-23,evening,199,243.9018217723244
2021-04-23T21:00:00,2021-04-23,night,80,73.29945523513835
2021-04-24T09:00:00,2021-04-24,morning,28,28.33779620759828
2021-04-24T13:00:00,2021-04-24,midday,159,170.23711643308576
2021-04-24T17:00:00,2021-04-24,evening,264,281.003283953452
2021-04-24T21:00:00,2021-04-24,night,89,84.85318305142782
2021-04-25T09:00:00,2021-04-25,morning,32,33.070460537529414
2021-04-25T13:00:00,2021-04-25,midday,220,198.79634794953955
2021-04-25T17:00:00,2021-04-25,evening,330,330.07585701983203
2021-04-25T21:00:00,2021-04-25,night,105,99.31761138930467
2021-04-26T09:00:00,2021-04-26,morning,35,35.13824896508465
2021-04-26T13:00:00,2021-04-26,midday,222,211.9810753332673
2021-04-26T17:00:00,2021-04-26,evening,282,354.2973476255999
2021-04-26T21:00:00,2021-04-26,night,115,105.84301049069656
2021-04-27T09:00:00,2021-04-27,morning,32,32.99404695567915
2021-04-27T13:00:00,2021-04-27,midday,185,199.94219408564967
2021-04-27T17:00:00,2021-04-27,evening,282,335.5582801251772
2021-04-27T21:00:00,2021-04-27,night,101,99.55774262850841
2021-04-28T09:00:00,2021-04-28,morning,28,28.26242176275406
2021-04-28T13:00:00,2021-04-28,midday,188,171.82431188908694
2021-04-28T17:00:00,2021-04-28,evening,256,288.0986735791303
2021-04-28T21:00:00,2021-04-28,night,85,85.2366952026357
2021-04-29T09:00:00,2021-04-29,morning,23,24.51628826197788
2021-04-29T13:00:00,2021-04-29,midday,135,148.87965553693076
2021-04-29T17:00:00,2021-04-29,evening,243,247.7849896340451
2021-04-29T21:00:00,2021-04-29,night,77,73.70568371110853
2021-04-30T09:00:00,2021-04-30,morning,24,24.586429297270072
2021-04-30T13:00:00,2021-04-30,midday,142,148.46469378126903
2021-04-30T17:00:00,2021-04-30,evening,231,245.1019282472212
2021-04-30T21:00:00,2021-04-30,night,75,73.68938250044086
2021-05-01T09:00:00,2021-05-01,morning,28,28.42985659419731
2021-05-01T13:00:00,2021-05-01,midday,187,170.97034550709986
2021-05-01T17:00:00,2021-05-01,evening,277,282.19679994756035
2021-05-01T21:00:00,2021-05-01,night,91,85.24145771399083
2021-05-02T09:00:00,2021-05-02,morning,35,33.16217995107333
2021-05-02T13:00:00,2021-05-02,midday,204,199.5275930582275
2021-05-02T17:00:00,2021-05-02,evening,333,331.26253053815594
2021-05-02T21:00:00,2021-05-02,night,113,99.70414633199194
2021-05-03T09:00:00,2021-05-03,morning,38,35.22961004729217
2021-05-03T13:00:00,2021-05-03,midday,203,212.7101798904002
2021-05-03T17:00:00,2021-05-03,evening,356,355.4769286895777
2021-05-03T21:00:00,2021-05-03,night,105,106.22771911373087
2021-05-04T09:00:00,2021-05-04,morning,31,33.08503245369846
2021-05-04T13:00:00,2021-05-04,midday,201,200.66900213420573
2021-05-04T17:00:00,2021-05-04,evening,296,336.73052084657166
2021-05-04T21:00:00,2021-05-04,night,101,99.9405388750924
2021-05-05T09:00:00,2021-05-05,morning,28,28.353014534280028
2021-05-05T13:00:00,2021-05-05,midday,170,172.54866814742806
2021-05-05T17:00:00,2021-05-05,evening,264,289.2633282334221
2021-05-05T21:00:00,2021-05-05,night,89,85.61749358444689
2021-05-06T09:00:00,2021-05-06,morning,22,24.606471280341665
2021-05-06T13:00:00,2021-05-06,midday,128,149.60140544481226
2021-05-06T17:00:00,2021-05-06,evening,233,248.94181473322845
2021-05-06T21:00:00,2021-05-06,night,74,74.08439933364033
2021-05-07T09:00:00,2021-05-07,morning,26,24.676185656490745
2021-05-07T13:00:00,2021-05-07,midday,153,149.1836835456118
2021-05-07T17:00:00,2021-05-07,evening,237,246.25068261189014
2021-05-07T21:00:00,2021-05-07,night,86,74.065931088153
2021-05-08T09:00:00,2021-05-08,morning,30,28.519169513997557
2021-05-08T13:00:00,2021-05-08,midday,163,171.68642214753413
2021-05-08T17:00:00,2021-05-08,evening,309,283.3372447784703
2021-05-08T21:00:00,2021-05-08,night,87,85.61575563532266
2021-05-09T09:00:00,2021-05-09,morning,33,33.2510327818606
2021-05-09T13:00:00,2021-05-09,midday,203,200.2406044524127
2021-05-09T17:00:00,2021-05-09,evening,335,332.3944294863019
2021-05-09T21:00:00,2021-05-09,night,90,100.07611062395607
2021-05-10T09:00:00,2021-05-10,morning,33,35.3179862750986
2021-05-10T13:00:00,2021-05-10,midday,204,213.41997481907563
2021-05-10T17:00:00,2021-05-10,evening,361,356.60004792714034
2021-05-10T21:00:00,2021-05-10,night,105,106.5972675067796
2021-05-11T09:00:00,2021-05-11,morning,27,33.17291570508192
2021-05-11T13:00:00,2021-05-11,midday,186,201.3754303259807
2021-05-11T17:00:00,2021-05-11,evening,350,337.8446291355127
2021-05-11T21:00:00,2021-05-11,night,100,100.30758981730409
2021-05-12T09:00:00,2021-05-12,morning,27,28.44038858117989
2021-05-12T13:00:00,2021-05-12,midday,189,173.2515803232694
2021-05-12T17:00:00,2021-05-12,evening,309,290.36819699407204
2021-05-12T21:00:00,2021-05-12,night,82,85.9819662657249
2021-05-13T09:00:00,2021-05-13,morning,23,24.69332004490041
2021-05-13T13:00:00,2021-05-13,midday,113,150.30065336229242
2021-05-13T17:00:00,2021-05-13,evening,227,250.03721811203476
2021-05-13T21:00:00,2021-05-13,night,87,74.44621370967576
2021-05-14T09:00:00,2021-05-14,morning,23,24.762493215821333
2021-05-14T13:00:00,2021-05-14,midday,159,149.8791200427905
2021-05-14T17:00:00,2021-05-14,evening,243,247.33639754825055
2021-05-14T21:00:00,2021-05-14,night,72,74.42500790413031
2021-05-15T09:00:00,2021-05-15,morning,29,28.60492010491091
2021-05-15T13:00:00,2021-05-15,midday,175,172.3779011865571
2021-05-15T17:00:00,2021-05-15,evening,277,284.4130510706896
2021-05-15T21:00:00,2021-05-15,night,83,85.97201644937522
2021-05-16T09:00:00,2021-05-16,morning,29,33.336210805547616
2021-05-16T13:00:00,2021-05-16,midday,207,200.92798116278817
2021-05-16T17:00:00,2021-05-16,evening,366,333.4601098572787
2021-05-16T21:00:00,2021-05-16,night,106,100.4294778305532
2021-05-17T09:00:00,2021-05-17,morning,38,35.40257630174744
2021-05-17T13:00:00,2021-05-17,midday,224,214.10310554050517
2021-05-17T17:00:00,2021-05-17,evening,331,357.6553880878986
2021-05-17T21:00:00,2021-05-17,night,105,106.94766435948306
2021-05-18T09:00:00,2021-05-18,morning,34,33.25690247846684
2021-05-18T13:00:00,2021-05-18,midday,201,202.05417265096682
2021-05-18T17:00:00,2021-05-18,evening,383,338.88941784918745
2021-05-18T21:00:00,2021-05-18,night,108,100.65494045166714
2021-05-19T09:00:00,2021-05-19,morning,23,28.52375702319957
2021-05-19T13:00:00,2021-05-19,midday,155,173.92579313935912
2021-05-19T17:00:00,2021-05-19,evening,289,291.40222613849323
2021-05-19T21:00:00,2021-05-19,night,76,86.32619572178251
2021-05-20T09:00:00,2021-05-20,morning,28,24.776055260035715
2021-05-20T13:00:00,2021-05-20,midday,175,150.97019689376188
2021-05-20T17:00:00,2021-05-20,evening,222,251.06028274113226
2021-05-20T21:00:00,2021-05-20,night,64,74.78724795409148
2021-05-21T09:00:00,2021-05-21,morning,24,24.844580495567367
2021-05-21T13:00:00,2021-05-21,midday,153,150.5438558921105
2021-05-21T17:00:00,2021-05-21,evening,258,248.34829595286007
2021-05-21T21:00:00,2021-05-21,night,67,74.76277385216845
2021-05-22T09:00:00,2021-05-22,morning,28,28.686344932140177
2021-05-22T13:00:00,2021-05-22,midday,171,173.03769237536787
2021-05-22T17:00:00,2021-05-22,evening,288,285.4135848382781
2021-05-22T21:00:00,2021-05-22,night,97,86.30644198655853
2021-05-23T09:00:00,2021-05-23,morning,35,33.41695885881948
2021-05-23T13:00:00,2021-05-23,midday,201,201.58269217247135
2021-05-23T17:00:00,2021-05-23,evening,303,334.4490839305947
2021-05-23T21:00:00,2021-05-23,night,119,100.76049183400092
2021-05-24T09:00:00,2021-05-24,morning,34,35.48263345956298
2021-05-24T13:00:00,2021-05-24,midday,209,214.75260235234524
2021-05-24T17:00:00,2021-05-24,evening,353,358.6326108229235
2021-05-24T21:00:00,2021-05-24,night,98,107.27519671904487
2021-05-25T09:00:00,2021-05-25,morning,33,33.33625482345944
2021-05-25T13:00:00,2021-05-25,midday,190,202.6983227858359
2021-05-25T17:00:00,2021-05-25,evening,343,339.85470107176553
2021-05-25T21:00:00,2021-05-25,night,95,100.97892209066407
2021-05-26T09:00:00,2021-05-26,morning,28,28.60239084626508
2021-05-26T13:00:00,2021-05-26,midday,164,174.56446569694657
2021-05-26T17:00:00,2021-05-26,evening,274,292.3553852000529
2021-05-26T21:00:00,2021-05-26,night,93,86.64655861747745
2021-05-27T09:00:00,2021-05-27,morning,30,24.85395706440627
2021-05-27T13:00:00,2021-05-27,midday,174,151.60326259137003
2021-05-27T17:00:00,2021-05-27,evening,223,252.00113657341095
2021-05-27T21:00:00,2021-05-27,night,63,75.10392515786131
2021-05-28T09:00:00,2021-05-28,morning,27,24.921737000818414
2021-05-28T13:00:00,2021-05-28,midday,160,151.1711871029465
2021-05-28T17:00:00,2021-05-28,evening,237,249.2766671215189
2021-05-28T21:00:00,2021-05-28,night,74,75.07569950934388
2021-05-29T09:00:00,2021-05-29,morning,29,28.762743078133937
2021-05-29T13:00:00,2021-05-29,midday,177,173.6591631663483
2021-05-29T17:00:00,2021-05-29,evening,298,286.32929959547147
2021-05-29T21:00:00,2021-05-29,night,87,86.61555135594833
2021-05-30T09:00:00,2021-05-30,morning,34,33.49258580957693
2021-05-30T13:00:00,2021-05-30,midday,186,202.19817834148625
2021-05-30T17:00:00,2021-05-30,evening,336,335.351972266245
2021-05-30T21:00:00,2021-05-30,night,113,101.06572130702703
2021-05-31T09:00:00,2021-05-31,morning,39,35.55747660710254
2021-05-31T13:00:00,2021-05-31,midday,200,215.36198146521855
2021-05-31T17:00:00,2021-05-31,evening,353,359.5225065155453
2021-05-31T21:00:00,2021-05-31,night,102,107.5764838387359
2021-06-01T09:00:00,2021-06-01,morning,30,33.4103017915044
2021-06-01T13:00:00,2021-06-01,midday,209,203.30147421235972
2021-06-01T17:00:00,2021-06-01,evening,350,340.7314417371476
2021-06-01T21:00:00,2021-06-01,night,96,101.27620557000606
2021-06-02T09:00:00,2021-06-02,morning,28,28.67562949394145
2021-06-02T13:00:00,2021-06-02,midday,206,175.16127064675382
2021-06-02T17:00:00,2021-06-02,evening,291,293.2188123396313
2021-06-02T21:00:00,2021-06-02,night,82,86.93977835766249
2021-06-03T09:00:00,2021-06-03,morning,25,24.926375489846375
2021-06-03T13:00:00,2021-06-03,midday,155,152.19360414910787
2021-06-03T17:00:00,2021-06-03,evening,232,252.85109562118544
2021-06-03T21:00:00,2021-06-03,night,70,75.39302226609519
2021-06-04T09:00:00,2021-06-04,morning,26,24.99332354469615
2021-06-04T13:00:00,2021-06-04,midday,170,151.75495026290977
2021-06-04T17:00:00,2021-06-04,evening,241,250.11300748982154
2021-06-04T21:00:00,2021-06-04,night,82,75.36061631629936
2021-06-05T09:00:00,2021-06-05,morning,25,28.833486327128448
2021-06-05T13:00:00,2021-06-05,midday,178,174.23623486654895
2021-06-05T17:00:00,2021-06-05,evening,290,287.1518747195983
2021-06-05T21:00:00,2021-06-05,night,76,86.89623143286997
2021-06-06T09:00:00,2021-06-06,morning,31,33.56247459976327
2021-06-06T13:00:00,2021-06-06,midday,197,202.76844749714664
2021-06-06T17:00:00,2021-06-06,evening,275,336.16063964775356
2021-06-06T21:00:00,2021-06-06,night,91,101.34210948242607
2021-06-07T09:00:00,2021-06-07,morning,35,35.62650002727728
2021-06-07T13:00:00,2021-06-07,midday,212,215.92533900173473
2021-06-07T17:00:00,2021-06-07,evening,333,360.31712776472585
2021-06-07T21:00:00,2021-06-07,night,118,107.84852621482408
2021-06-08T09:00:00,2021-06-08,morning,30,33.47844918640438
2021-06-08T13:00:00,2021-06-08,midday,218,203.85781309746633
2021-06-08T17:00:00,2021-06-08,evening,328,341.5118826136069
2021-06-08T21:00:00,2021-06-08,night,79,101.54384953855417
2021-06-09T09:00:00,2021-06-09,morning,27,28.742890467442283
2021-06-09T13:00:00,2021-06-09,midday,177,175.7104859224369
2021-06-09T17:00:00,2021-06-09,evening,283,293.98494279249223
2021-06-09T21:00:00,2021-06-09,night,88,87.20297261572755
2021-06-10T09:00:00,2021-06-10,morning,27,24.992739908033794
2021-06-10T13:00:00,2021-06-10,midday,136,152.73559296258384
2021-06-10T17:00:00,2021-06-10,evening,290,253.6027898273682
2021-06-10T21:00:00,2021-06-10,night,87,75.65171683115837
2021-06-11T09:00:00,2021-06-11,morning,25,25.058781538881895
2021-06-11T13:00:00,2021-06-11,midday,151,152.28961189712155
2021-06-11T17:00:00,2021-06-11,evening,276,250.85014389136367
2021-06-11T21:00:00,2021-06-11,night,76,75.61476254110242
2021-06-12T09:00:00,2021-06-12,morning,23,28.898028296785757
2021-06-12T13:00:00,2021-06-12,midday,179,174.76347077001842
2021-06-12T17:00:00,2021-06-12,evening,285,287.87433605957557
2021-06-12T21:00:00,2021-06-12,night,99,87.14578201981213
2021-06-13T09:00:00,2021-06-13,morning,33,33.62609121538521
2021-06-13T13:00:00,2021-06-13,midday,219,203.28816131319914
2021-06-13T17:00:00,2021-06-13,evening,342,336.8683130055009
2021-06-13T21:00:00,2021-06-13,night,107,101.58701849773466
2021-06-14T09:00:00,2021-06-14,morning,38,35.689182233133586
2021-06-14T13:00:00,2021-06-14,midday,219,216.43743659694005
2021-06-14T17:00:00,2021-06-14,evening,326,361.00990458842006
2021-06-14T21:00:00,2021-06-14,night,102,108.08874910191754
2021-06-15T09:00:00,2021-06-15,morning,35,33.54018820326599
2021-06-15T13:00:00,2021-06-15,midday,226,204.3622025897305
2021-06-15T17:00:00,2021-06-15,evening,355,342.18965875324886
2021-06-15T21:00:00,2021-06-15,night,107,101.77934313150033
2021-06-16T09:00:00,2021-06-16,morning,28,28.803677795168277
2021-06-16T13:00:00,2021-06-16,midday,153,176.2070777080737
2021-06-16T17:00:00,2021-06-16,evening,289,294.64761853035554
2021-06-16T21:00:00,2021-06-16,night,85,87.43369515192492
2021-06-17T09:00:00,2021-06-17,morning,21,25.05256732810956
2021-06-17T13:00:00,2021-06-17,midday,140,153.22429974292734
2021-06-17T17:00:00,2021-06-17,evening,279,254.2502699076599
2021-06-17T21:00:00,2021-06-17,night,68,75.87762796375797
2021-06-18T09:00:00,2021-06-18,morning,25,25.1176411168643
2021-06-18T13:00:00,2021-06-18,midday,141,152.7703487043941
2021-06-18T17:00:00,2021-06-18,evening,233,251.48233754844907
2021-06-18T21:00:00,2021-06-18,night,66,75.83582335097562
2021-06-19T09:00:00,2021-06-19,morning,31,28.955912384664714
2021-06-19T13:00:00,2021-06-19,midday,178,175.23615499251298
2021-06-19T17:00:00,2021-06-19,evening,278,288.49115704489594
2021-06-19T21:00:00,2021-06-19,night,91,87.3619550271035
2021-06-20T09:00:00,2021-06-20,morning,34,33.68299245385988
2021-06-20T13:00:00,2021-06-20,midday,228,203.75271271976013
2021-06-20T17:00:00,2021-06-20,evening,309,337.46967961303426
2021-06-20T21:00:00,2021-06-20,night,104,101.7982676729518
2021-06-21T09:00:00,2021-06-21,morning,37,35.74509355380167
2021-06-21T13:00:00,2021-06-21,midday,211,216.8937773607298
2021-06-21T17:00:00,2021-06-21,evening,357,361.5957396790164
2021-06-21T21:00:00,2021-06-21,night,107,108.29503987665787
2021-06-22T09:00:00,2021-06-22,morning,34,33.595102830748594
2021-06-22T13:00:00,2021-06-22,midday,202,204.810257311423
2021-06-22T17:00:00,2021-06-22,evening,327,342.75988977766053
2021-06-22T21:00:00,2021-06-22,night,101,101.98064240875819
2021-06-23T09:00:00,2021-06-23,morning,35,28.857589249094588
2021-06-23T13:00:00,2021-06-23,midday,159,176.64677343798934
2021-06-23T17:00:00,2021-06-23,evening,280,295.2021775503192
2021-06-23T21:00:00,2021-06-23,night,92,87.62997131578953
2021-06-24T09:00:00,2021-06-24,morning,29,25.105469425072915
2021-06-24T13:00:00,2021-06-24,midday,138,153.65556600281568
2021-06-24T17:00:00,2021-06-24,evening,260,254.78909361637017
2021-06-24T21:00:00,2021-06-24,night,75,76.06885088889587
2021-06-25T09:00:00,2021-06-25,morning,22,25.169527972259726
2021-06-25T13:00:00,2021-06-25,midday,128,153.19311750829118
2021-06-25T17:00:00,2021-06-25,evening,243,252.00536728924936
2021-06-25T21:00:00,2021-06-25,night,79,76.0219644115512
2021-06-26T09:00:00,2021-06-26,morning,30,29.006778414444
2021-06-26T13:00:00,2021-06-26,midday,191,175.65036086689815
2021-06-26T17:00:00,2021-06-26,evening,309,288.9983388287088
2021-06-26T21:00:00,2021-06-26,night,90,87.54298710528884
2021-06-27T09:00:00,2021-06-27,morning,35,33.732832376196924
2021-06-27T13:00:00,2021-06-27,midday,213,204.15829272296511
2021-06-27T17:00:00,2021-06-27,evening,330,337.9609641342633
2021-06-27T21:00:00,2021-06-27,night,111,101.9741651669469
2021-06-28T09:00:00,2021-06-28,morning,36,35.793902390672436
2021-06-28T13:00:00,2021-06-28,midday,226,217.2906711016237
2021-06-28T17:00:00,2021-06-28,evening,343,362.07108233037127
2021-06-28T21:00:00,2021-06-28,night,105,108.46577870835448
2021-06-29T09:00:00,2021-06-29,morning,35,33.64287590941592
2021-06-29T13:00:00,2021-06-29,midday,222,205.19840696731015
2021-06-29T17:00:00,2021-06-29,evening,380,343.2192506632752
2021-06-29T21:00:00,2021-06-29,night,105,102.14620003085837
2021-06-30T09:00:00,2021-06-30,morning,32,28.904322203502826
2021-06-30T13:00:00,2021-06-30,midday,156,177.02612377174665
2021-06-30T17:00:00,2021-06-30,evening,236,295.64552149759686
2021-06-30T21:00:00,2021-06-30,night,95,87.79032671850717
2021-07-01T09:00:00,2021-07-01,morning,26,25.15115819715691
2021-07-01T13:00:00,2021-07-01,midday,159,154.02606437929856
2021-07-01T17:00:00,2021-07-01,evening,298,255.21639018647807
2021-07-01T21:00:00,2021-07-01,night,81,76.2239846062171
2021-07-02T09:00:00,2021-07-02,morning,23,25.21416881315855
2021-07-02T13:00:00,2021-07-02,midday,144,153.5547139099431
